vtd_geoid20,total_reg,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,p20200804_voted_all,p20200804_reg_all,p20200804_pct_voted_all,p20200804_voted_eur,p20200804_reg_eur,p20200804_pct_voted_eur,p20200804_voted_hisp,p20200804_reg_hisp,p20200804_pct_voted_hisp,p20200804_voted_aa,p20200804_reg_aa,p20200804_pct_voted_aa,p20200804_voted_esa,p20200804_reg_esa,p20200804_pct_voted_esa,p20200804_voted_oth,p20200804_reg_oth,p20200804_pct_voted_oth,p20200804_voted_unk,p20200804_reg_unk,p20200804_pct_voted_unk,r20200714_voted_all,r20200714_reg_all,r20200714_pct_voted_all,r20200714_voted_eur,r20200714_reg_eur,r20200714_pct_voted_eur,r20200714_voted_hisp,r20200714_reg_hisp,r20200714_pct_voted_hisp,r20200714_voted_aa,r20200714_reg_aa,r20200714_pct_voted_aa,r20200714_voted_esa,r20200714_reg_esa,r20200714_pct_voted_esa,r20200714_voted_oth,r20200714_reg_oth,r20200714_pct_voted_oth,r20200714_voted_unk,r20200714_reg_unk,r20200714_pct_voted_unk,s20200707_voted_all,s20200707_reg_all,s20200707_pct_voted_all,s20200707_voted_eur,s20200707_reg_eur,s20200707_pct_voted_eur,s20200707_voted_hisp,s20200707_reg_hisp,s20200707_pct_voted_hisp,s20200707_voted_aa,s20200707_reg_aa,s20200707_pct_voted_aa,s20200707_voted_esa,s20200707_reg_esa,s20200707_pct_voted_esa,s20200707_voted_oth,s20200707_reg_oth,s20200707_pct_voted_oth,s20200707_voted_unk,s20200707_reg_unk,s20200707_pct_voted_unk,r20200707_voted_all,r20200707_reg_all,r20200707_pct_voted_all,r20200707_voted_eur,r20200707_reg_eur,r20200707_pct_voted_eur,r20200707_voted_hisp,r20200707_reg_hisp,r20200707_pct_voted_hisp,r20200707_voted_aa,r20200707_reg_aa,r20200707_pct_voted_aa,r20200707_voted_esa,r20200707_reg_esa,r20200707_pct_voted_esa,r20200707_voted_oth,r20200707_reg_oth,r20200707_pct_voted_oth,r20200707_voted_unk,r20200707_reg_unk,r20200707_pct_voted_unk,r20200630_voted_all,r20200630_reg_all,r20200630_pct_voted_all,r20200630_voted_eur,r20200630_reg_eur,r20200630_pct_voted_eur,r20200630_voted_hisp,r20200630_reg_hisp,r20200630_pct_voted_hisp,r20200630_voted_aa,r20200630_reg_aa,r20200630_pct_voted_aa,r20200630_voted_esa,r20200630_reg_esa,r20200630_pct_voted_esa,r20200630_voted_oth,r20200630_reg_oth,r20200630_pct_voted_oth,r20200630_voted_unk,r20200630_reg_unk,r20200630_pct_voted_unk,s20200623_voted_all,s20200623_reg_all,s20200623_pct_voted_all,s20200623_voted_eur,s20200623_reg_eur,s20200623_pct_voted_eur,s20200623_voted_hisp,s20200623_reg_hisp,s20200623_pct_voted_hisp,s20200623_voted_aa,s20200623_reg_aa,s20200623_pct_voted_aa,s20200623_voted_esa,s20200623_reg_esa,s20200623_pct_voted_esa,s20200623_voted_oth,s20200623_reg_oth,s20200623_pct_voted_oth,s20200623_voted_unk,s20200623_reg_unk,s20200623_pct_voted_unk,pp20200310_voted_all,pp20200310_reg_all,pp20200310_pct_voted_all,pp20200310_voted_eur,pp20200310_reg_eur,pp20200310_pct_voted_eur,pp20200310_voted_hisp,pp20200310_reg_hisp,pp20200310_pct_voted_hisp,pp20200310_voted_aa,pp20200310_reg_aa,pp20200310_pct_voted_aa,pp20200310_voted_esa,pp20200310_reg_esa,pp20200310_pct_voted_esa,pp20200310_voted_oth,pp20200310_reg_oth,pp20200310_pct_voted_oth,pp20200310_voted_unk,pp20200310_reg_unk,pp20200310_pct_voted_unk,s20200204_voted_all,s20200204_reg_all,s20200204_pct_voted_all,s20200204_voted_eur,s20200204_reg_eur,s20200204_pct_voted_eur,s20200204_voted_hisp,s20200204_reg_hisp,s20200204_pct_voted_hisp,s20200204_voted_aa,s20200204_reg_aa,s20200204_pct_voted_aa,s20200204_voted_esa,s20200204_reg_esa,s20200204_pct_voted_esa,s20200204_voted_oth,s20200204_reg_oth,s20200204_pct_voted_oth,s20200204_voted_unk,s20200204_reg_unk,s20200204_pct_voted_unk,s20200121_voted_all,s20200121_reg_all,s20200121_pct_voted_all,s20200121_voted_eur,s20200121_reg_eur,s20200121_pct_voted_eur,s20200121_voted_hisp,s20200121_reg_hisp,s20200121_pct_voted_hisp,s20200121_voted_aa,s20200121_reg_aa,s20200121_pct_voted_aa,s20200121_voted_esa,s20200121_reg_esa,s20200121_pct_voted_esa,s20200121_voted_oth,s20200121_reg_oth,s20200121_pct_voted_oth,s20200121_voted_unk,s20200121_reg_unk,s20200121_pct_voted_unk
2901916-01M,1597,784,1594,0.49180000000000001,599,1226,0.48860000000000003,29,54,0.53700000000000003,1,6,0.16669999999999999,15,30,0.5,14,31,0.4516,126,247,0.51010000000000011,124,1411,0.087900000000000006,96,1091,0.088000000000000009,6,44,0.13640000000000002,0,4,0,6,25,0.23999999999999999,1,28,0.035700000000000003,15,219,0.068499999999999991,0,1394,0,0,1078,0,0,43,0,0,4,0,0,25,0,0,28,0,0,216,0,0,1390,0,0,1074,0,0,43,0,0,4,0,0,25,0,0,28,0,0,216,0,0,1390,0,0,1074,0,0,43,0,0,4,0,0,25,0,0,28,0,0,216,0,0,1380,0,0,1066,0,0,43,0,0,4,0,0,24,0,0,28,0,0,215,0,0,1378,0,0,1065,0,0,43,0,0,4,0,0,24,0,0,28,0,0,214,0,253,1356,0.18660000000000002,198,1053,0.188,11,42,0.26189999999999997,0,3,0,4,21,0.1905,6,28,0.21429999999999999,34,209,0.16270000000000001,0,1317,0,0,1023,0,0,42,0,0,3,0,0,20,0,0,26,0,0,203,0,0,1306,0,0,1015,0,0,42,0,0,3,0,0,20,0,0,25,0,0,201,0
2901900005E,1632,1437,1632,0.88049999999999995,1118,1253,0.89229999999999987,31,35,0.88570000000000015,10,11,0.90909999999999991,76,93,0.81720000000000004,52,65,0.80000000000000004,150,175,0.8571000000000002,599,1576,0.38010000000000005,475,1212,0.39189999999999997,15,33,0.45450000000000002,3,10,0.29999999999999999,19,84,0.22619999999999996,16,64,0.25,71,173,0.41039999999999999,0,1568,0,0,1207,0,0,33,0,0,10,0,0,83,0,0,63,0,0,172,0,0,1564,0,0,1204,0,0,32,0,0,10,0,0,83,0,0,63,0,0,172,0,0,1564,0,0,1204,0,0,32,0,0,10,0,0,83,0,0,63,0,0,172,0,0,1559,0,0,1201,0,0,32,0,0,10,0,0,82,0,0,63,0,0,171,0,0,1557,0,0,1200,0,0,32,0,0,10,0,0,81,0,0,63,0,0,171,0,593,1536,0.3861,462,1187,0.38920000000000005,17,31,0.5484,3,10,0.29999999999999999,27,80,0.33750000000000002,22,62,0.35480000000000006,62,166,0.37350000000000005,0,1519,0,0,1174,0,0,31,0,0,10,0,0,78,0,0,62,0,0,164,0,0,1517,0,0,1172,0,0,31,0,0,10,0,0,78,0,0,62,0,0,164,0
29019000039,1646,1310,1636,0.80070000000000019,1210,1500,0.80669999999999997,18,25,0.71999999999999997,5,5,1,7,11,0.63639999999999997,4,4,1,66,91,0.72530000000000006,400,1578,0.2535,372,1450,0.25660000000000005,3,24,0.125,1,4,0.25,2,10,0.20000000000000001,2,3,0.66669999999999996,20,87,0.22990000000000005,0,1571,0,0,1444,0,0,24,0,0,4,0,0,10,0,0,3,0,0,86,0,0,1570,0,0,1443,0,0,24,0,0,4,0,0,10,0,0,3,0,0,86,0,0,1570,0,0,1443,0,0,24,0,0,4,0,0,10,0,0,3,0,0,86,0,0,1565,0,0,1440,0,0,24,0,0,4,0,0,10,0,0,3,0,0,84,0,0,1562,0,0,1437,0,0,24,0,0,4,0,0,10,0,0,3,0,0,84,0,393,1548,0.25390000000000001,371,1427,0.26000000000000001,2,24,0.083299999999999999,1,4,0.25,1,10,0.10000000000000001,0,3,0,18,80,0.22500000000000001,0,1529,0,0,1411,0,0,23,0,0,4,0,0,9,0,0,3,0,0,79,0,0,1527,0,0,1409,0,0,23,0,0,4,0,0,9,0,0,3,0,0,79,0
29021000006,2167,1213,2158,0.56210000000000004,944,1658,0.56940000000000002,46,107,0.42989999999999995,105,187,0.5615,8,13,0.61539999999999995,10,17,0.58820000000000006,100,176,0.56820000000000004,425,2034,0.2089,343,1565,0.21919999999999998,12,96,0.125,24,178,0.1348,4,13,0.30769999999999997,6,17,0.35289999999999999,36,165,0.21820000000000001,0,2017,0,0,1550,0,0,96,0,0,177,0,0,13,0,0,16,0,0,165,0,0,2013,0,0,1548,0,0,96,0,0,177,0,0,13,0,0,16,0,0,163,0,0,2013,0,0,1548,0,0,96,0,0,177,0,0,13,0,0,16,0,0,163,0,0,2007,0,0,1543,0,0,96,0,0,176,0,0,13,0,0,16,0,0,163,0,0,2005,0,0,1541,0,0,96,0,0,176,0,0,13,0,0,16,0,0,163,0,414,1981,0.20899999999999999,328,1525,0.21509999999999999,11,95,0.11579999999999999,30,172,0.17440000000000003,4,13,0.30769999999999997,5,16,0.3125,36,160,0.22500000000000001,0,1963,0,0,1513,0,0,94,0,0,171,0,0,13,0,0,15,0,0,157,0,0,1958,0,0,1508,0,0,94,0,0,171,0,0,13,0,0,15,0,0,157,0
29027001081,746,544,743,0.73219999999999996,483,663,0.72849999999999993,10,14,0.71429999999999993,0,0,,0,0,,2,3,0.66669999999999996,49,63,0.77780000000000005,229,719,0.31850000000000001,206,642,0.32089999999999996,3,13,0.23080000000000003,0,0,,0,0,,2,3,0.66669999999999996,18,61,0.29510000000000003,0,717,0,0,640,0,0,13,0,0,0,,0,0,,0,3,0,0,61,0,0,716,0,0,639,0,0,13,0,0,0,,0,0,,0,3,0,0,61,0,0,716,0,0,639,0,0,13,0,0,0,,0,0,,0,3,0,0,61,0,0,715,0,0,638,0,0,13,0,0,0,,0,0,,0,3,0,0,61,0,0,715,0,0,638,0,0,13,0,0,0,,0,0,,0,3,0,0,61,0,145,713,0.20339999999999997,128,636,0.20130000000000003,3,13,0.23080000000000003,0,0,,0,0,,1,3,0.33329999999999999,13,61,0.21309999999999998,0,711,0,0,635,0,0,13,0,0,0,,0,0,,0,3,0,0,60,0,0,710,0,0,634,0,0,13,0,0,0,,0,0,,0,3,0,0,60,0
29027001843,3854,2991,3836,0.77969999999999995,2600,3334,0.77979999999999994,52,65,0.80000000000000004,1,3,0.33329999999999999,12,13,0.92310000000000003,20,23,0.86960000000000015,306,398,0.76879999999999993,1179,3730,0.31610000000000005,1032,3245,0.318,17,64,0.2656,0,3,0,5,13,0.3846,8,21,0.38100000000000001,117,384,0.30469999999999997,0,3715,0,0,3233,0,0,62,0,0,3,0,0,13,0,0,21,0,0,383,0,0,3714,0,0,3232,0,0,62,0,0,3,0,0,13,0,0,21,0,0,383,0,0,3714,0,0,3232,0,0,62,0,0,3,0,0,13,0,0,21,0,0,383,0,0,3709,0,0,3229,0,0,62,0,0,2,0,0,13,0,0,21,0,0,382,0,0,3701,0,0,3222,0,0,62,0,0,2,0,0,13,0,0,21,0,0,381,0,764,3662,0.20859999999999998,676,3185,0.2122,17,62,0.2742,0,2,0,2,13,0.15379999999999999,5,21,0.23809999999999998,64,379,0.16889999999999999,0,3641,0,0,3167,0,0,61,0,0,2,0,0,13,0,0,21,0,0,377,0,0,3638,0,0,3165,0,0,61,0,0,2,0,0,13,0,0,21,0,0,376,0
29027001306,2368,1563,2354,0.66400000000000003,1332,1971,0.67579999999999996,26,50,0.52000000000000002,69,122,0.5656000000000001,4,12,0.33329999999999999,14,22,0.63639999999999997,118,177,0.66669999999999996,601,2242,0.2681,519,1878,0.27639999999999998,10,45,0.22220000000000001,16,118,0.1356,0,12,0,3,20,0.14999999999999999,53,169,0.31359999999999999,0,2234,0,0,1872,0,0,45,0,0,117,0,0,12,0,0,19,0,0,169,0,0,2227,0,0,1866,0,0,45,0,0,117,0,0,12,0,0,19,0,0,168,0,0,2227,0,0,1866,0,0,45,0,0,117,0,0,12,0,0,19,0,0,168,0,0,2222,0,0,1862,0,0,45,0,0,117,0,0,12,0,0,18,0,0,168,0,0,2219,0,0,1861,0,0,44,0,0,117,0,0,12,0,0,18,0,0,167,0,507,2195,0.23100000000000001,442,1840,0.24020000000000002,5,43,0.11629999999999999,17,116,0.14660000000000001,3,12,0.25,4,18,0.22220000000000001,36,166,0.21690000000000001,0,2168,0,0,1818,0,0,41,0,0,116,0,0,12,0,0,16,0,0,165,0,0,2155,0,0,1805,0,0,41,0,0,116,0,0,12,0,0,16,0,0,165,0
29027001595,690,541,689,0.78520000000000012,503,631,0.79710000000000014,2,2,1,0,1,0,0,0,,0,0,,36,55,0.65449999999999997,200,675,0.29630000000000001,186,617,0.30149999999999999,1,2,0.5,0,1,0,0,0,,0,0,,13,55,0.2364,0,670,0,0,613,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,0,669,0,0,612,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,0,669,0,0,612,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,0,669,0,0,612,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,0,669,0,0,612,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,157,666,0.23570000000000002,143,609,0.23479999999999998,1,2,0.5,0,1,0,0,0,,0,0,,13,54,0.2407,0,665,0,0,608,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0,0,664,0,0,607,0,0,2,0,0,1,0,0,0,,0,0,,0,54,0
29029000019,1131,948,1123,0.84420000000000006,840,988,0.85020000000000007,9,11,0.81820000000000004,0,0,,2,2,1,6,7,0.8571000000000002,91,115,0.79129999999999989,530,1083,0.4894,482,955,0.50469999999999993,6,11,0.54549999999999998,0,0,,0,2,0,1,7,0.1429,41,108,0.37960000000000005,0,1075,0,0,948,0,0,11,0,0,0,,0,2,0,0,7,0,0,107,0,0,1071,0,0,944,0,0,11,0,0,0,,0,2,0,0,7,0,0,107,0,0,1071,0,0,944,0,0,11,0,0,0,,0,2,0,0,7,0,0,107,0,0,1065,0,0,938,0,0,11,0,0,0,,0,2,0,0,7,0,0,107,0,0,1065,0,0,938,0,0,11,0,0,0,,0,2,0,0,7,0,0,107,0,262,1056,0.24809999999999999,232,932,0.24889999999999998,2,11,0.18180000000000002,0,0,,1,2,0.5,1,7,0.1429,26,104,0.25,0,1049,0,0,925,0,0,11,0,0,0,,0,2,0,0,7,0,0,104,0,0,1042,0,0,918,0,0,11,0,0,0,,0,2,0,0,7,0,0,104,0
29029000022,1602,1335,1579,0.84550000000000003,1152,1363,0.84520000000000017,19,25,0.76000000000000001,3,3,1,6,7,0.8571000000000002,6,8,0.75,149,173,0.86129999999999995,578,1510,0.38280000000000003,485,1301,0.37280000000000002,6,25,0.23999999999999999,2,3,0.66669999999999996,2,7,0.28570000000000001,0,6,0,83,168,0.49399999999999994,0,1493,0,0,1289,0,0,23,0,0,3,0,0,6,0,0,6,0,0,166,0,0,1490,0,0,1286,0,0,23,0,0,3,0,0,6,0,0,6,0,0,166,0,0,1490,0,0,1286,0,0,23,0,0,3,0,0,6,0,0,6,0,0,166,0,0,1478,0,0,1274,0,0,23,0,0,3,0,0,6,0,0,6,0,0,166,0,0,1474,0,0,1270,0,0,23,0,0,3,0,0,6,0,0,6,0,0,166,0,350,1451,0.2412,308,1251,0.24619999999999997,4,23,0.1739,0,3,0,1,5,0.20000000000000001,2,5,0.40000000000000002,35,164,0.21339999999999998,0,1445,0,0,1245,0,0,23,0,0,3,0,0,5,0,0,5,0,0,164,0,0,1444,0,0,1244,0,0,23,0,0,3,0,0,5,0,0,5,0,0,164,0
29029000023,765,611,761,0.80289999999999995,524,655,0.80000000000000004,6,10,0.59999999999999998,1,1,1,2,2,1,6,7,0.8571000000000002,72,86,0.83719999999999994,275,749,0.36719999999999997,244,647,0.37709999999999999,1,9,0.1111,0,1,0,0,2,0,2,7,0.28570000000000001,28,83,0.33730000000000004,0,747,0,0,645,0,0,9,0,0,1,0,0,2,0,0,7,0,0,83,0,0,746,0,0,644,0,0,9,0,0,1,0,0,2,0,0,7,0,0,83,0,0,746,0,0,644,0,0,9,0,0,1,0,0,2,0,0,7,0,0,83,0,0,743,0,0,642,0,0,9,0,0,1,0,0,2,0,0,7,0,0,82,0,0,743,0,0,642,0,0,9,0,0,1,0,0,2,0,0,7,0,0,82,0,168,733,0.22919999999999999,143,634,0.22559999999999997,3,9,0.33329999999999999,1,1,1,1,2,0.5,4,7,0.57140000000000002,16,80,0.20000000000000001,0,728,0,0,629,0,0,9,0,0,1,0,0,2,0,0,7,0,0,80,0,0,728,0,0,629,0,0,9,0,0,1,0,0,2,0,0,7,0,0,80,0
29031000004,2736,2189,2727,0.80270000000000008,1919,2386,0.8042999999999999,20,29,0.68969999999999998,6,11,0.54549999999999998,26,31,0.8387,8,12,0.66669999999999996,210,258,0.81400000000000006,944,2650,0.35619999999999996,832,2326,0.35769999999999996,6,27,0.22220000000000001,0,10,0,6,29,0.2069,8,12,0.66669999999999996,92,246,0.374,0,2633,0,0,2312,0,0,27,0,0,10,0,0,28,0,0,12,0,0,244,0,0,2629,0,0,2309,0,0,27,0,0,10,0,0,28,0,0,12,0,0,243,0,0,2629,0,0,2309,0,0,27,0,0,10,0,0,28,0,0,12,0,0,243,0,0,2620,0,0,2303,0,0,26,0,0,10,0,0,27,0,0,12,0,0,242,0,0,2616,0,0,2299,0,0,26,0,0,10,0,0,27,0,0,12,0,0,242,0,550,2592,0.2122,489,2280,0.2145,3,26,0.11540000000000002,0,10,0,3,27,0.1111,4,12,0.33329999999999999,51,237,0.2152,0,2570,0,0,2260,0,0,26,0,0,10,0,0,27,0,0,12,0,0,235,0,0,2566,0,0,2256,0,0,26,0,0,10,0,0,27,0,0,12,0,0,235,0
29031000021,1330,928,1324,0.70090000000000008,809,1129,0.7165999999999999,23,36,0.63890000000000002,11,23,0.47829999999999995,9,19,0.47370000000000001,5,11,0.45450000000000002,71,106,0.66979999999999984,378,1279,0.29549999999999998,337,1094,0.308,9,32,0.28129999999999999,5,20,0.25,4,18,0.22220000000000001,1,11,0.090900000000000009,22,104,0.21149999999999997,0,1277,0,0,1093,0,0,32,0,0,20,0,0,17,0,0,11,0,0,104,0,0,1274,0,0,1091,0,0,32,0,0,20,0,0,17,0,0,11,0,0,103,0,0,1274,0,0,1091,0,0,32,0,0,20,0,0,17,0,0,11,0,0,103,0,0,1272,0,0,1090,0,0,31,0,0,20,0,0,17,0,0,11,0,0,103,0,0,1270,0,0,1088,0,0,31,0,0,20,0,0,17,0,0,11,0,0,103,0,307,1260,0.24369999999999997,270,1079,0.25019999999999998,7,30,0.23330000000000001,3,20,0.14999999999999999,1,17,0.058799999999999998,2,11,0.18180000000000002,24,103,0.23300000000000001,0,1239,0,0,1065,0,0,29,0,0,18,0,0,16,0,0,11,0,0,100,0,0,1237,0,0,1064,0,0,29,0,0,18,0,0,16,0,0,11,0,0,99,0
29031000020,1352,752,1343,0.55989999999999995,589,1016,0.5797000000000001,14,21,0.66669999999999996,71,164,0.43289999999999995,8,14,0.57140000000000002,10,16,0.625,60,112,0.53570000000000007,245,1202,0.20380000000000004,191,913,0.20919999999999997,5,18,0.27779999999999999,22,145,0.1517,2,12,0.16669999999999999,2,15,0.13330000000000003,23,99,0.23230000000000001,0,1191,0,0,904,0,0,18,0,0,143,0,0,12,0,0,15,0,0,99,0,0,1183,0,0,898,0,0,18,0,0,142,0,0,12,0,0,15,0,0,98,0,0,1183,0,0,898,0,0,18,0,0,142,0,0,12,0,0,15,0,0,98,0,0,1175,0,0,895,0,0,18,0,0,137,0,0,12,0,0,15,0,0,98,0,0,1172,0,0,893,0,0,18,0,0,136,0,0,12,0,0,15,0,0,98,0,242,1143,0.2117,200,872,0.22939999999999999,3,17,0.17649999999999999,21,132,0.15909999999999999,1,11,0.090900000000000009,3,15,0.20000000000000001,14,96,0.14580000000000001,0,1114,0,0,853,0,0,16,0,0,129,0,0,9,0,0,15,0,0,92,0,0,1111,0,0,852,0,0,16,0,0,128,0,0,9,0,0,14,0,0,92,0
29031000016,2176,1880,2166,0.86799999999999999,1636,1851,0.88379999999999992,33,39,0.84619999999999995,3,7,0.42859999999999998,30,43,0.6977000000000001,13,18,0.72219999999999995,165,208,0.79330000000000001,988,2134,0.46299999999999997,873,1824,0.47859999999999997,15,39,0.3846,2,7,0.28570000000000001,12,43,0.27910000000000001,3,17,0.17649999999999999,83,204,0.40689999999999998,0,2127,0,0,1819,0,0,39,0,0,7,0,0,43,0,0,16,0,0,203,0,0,2124,0,0,1816,0,0,39,0,0,7,0,0,43,0,0,16,0,0,203,0,0,2124,0,0,1816,0,0,39,0,0,7,0,0,43,0,0,16,0,0,203,0,0,2123,0,0,1816,0,0,39,0,0,7,0,0,42,0,0,16,0,0,203,0,0,2122,0,0,1816,0,0,39,0,0,7,0,0,42,0,0,16,0,0,202,0,534,2110,0.25309999999999999,474,1805,0.26260000000000006,12,39,0.30769999999999997,1,7,0.1429,11,41,0.26830000000000004,5,16,0.3125,31,202,0.1535,0,2095,0,0,1795,0,0,39,0,0,7,0,0,39,0,0,16,0,0,199,0,0,2092,0,0,1793,0,0,39,0,0,7,0,0,39,0,0,16,0,0,198,0
29031000019,2217,1761,2205,0.79859999999999998,1548,1924,0.80460000000000009,22,27,0.81479999999999997,24,39,0.61539999999999995,17,22,0.77270000000000016,11,14,0.78570000000000007,139,179,0.77650000000000008,835,2119,0.39410000000000001,757,1855,0.40810000000000002,2,25,0.080000000000000002,10,37,0.27030000000000004,5,20,0.25,6,14,0.42859999999999998,55,168,0.32739999999999997,0,2109,0,0,1846,0,0,25,0,0,37,0,0,20,0,0,14,0,0,167,0,0,2108,0,0,1845,0,0,25,0,0,37,0,0,20,0,0,14,0,0,167,0,0,2108,0,0,1845,0,0,25,0,0,37,0,0,20,0,0,14,0,0,167,0,0,2106,0,0,1845,0,0,25,0,0,36,0,0,19,0,0,14,0,0,167,0,0,2104,0,0,1843,0,0,25,0,0,36,0,0,19,0,0,14,0,0,167,0,570,2081,0.27389999999999998,522,1824,0.28619999999999995,3,25,0.12,6,35,0.1714,1,19,0.052600000000000001,4,14,0.28570000000000001,34,164,0.20729999999999998,0,2068,0,0,1814,0,0,24,0,0,34,0,0,19,0,0,14,0,0,163,0,0,2064,0,0,1812,0,0,23,0,0,34,0,0,19,0,0,14,0,0,162,0
29031000031,1980,1622,1968,0.82420000000000004,1384,1668,0.8297000000000001,37,46,0.8042999999999999,15,19,0.78950000000000009,23,31,0.7419,9,12,0.75,154,192,0.80210000000000004,682,1892,0.36049999999999993,591,1612,0.36660000000000004,14,43,0.3256,7,19,0.36839999999999995,5,26,0.1923,3,11,0.2727,62,181,0.34249999999999997,0,1880,0,0,1604,0,0,42,0,0,18,0,0,24,0,0,11,0,0,181,0,0,1877,0,0,1601,0,0,42,0,0,18,0,0,24,0,0,11,0,0,181,0,0,1877,0,0,1601,0,0,42,0,0,18,0,0,24,0,0,11,0,0,181,0,0,1876,0,0,1601,0,0,42,0,0,18,0,0,24,0,0,11,0,0,180,0,0,1870,0,0,1595,0,0,42,0,0,18,0,0,24,0,0,11,0,0,180,0,382,1856,0.20580000000000004,324,1583,0.20469999999999997,9,42,0.21429999999999999,5,18,0.27779999999999999,6,24,0.25,1,11,0.090900000000000009,37,178,0.20789999999999997,0,1835,0,0,1566,0,0,40,0,0,18,0,0,24,0,0,11,0,0,176,0,0,1831,0,0,1562,0,0,40,0,0,18,0,0,24,0,0,11,0,0,176,0
29031000034,1234,989,1231,0.80340000000000011,854,1053,0.81099999999999994,14,18,0.77780000000000005,7,11,0.63639999999999997,10,11,0.90909999999999991,9,12,0.75,95,126,0.75400000000000011,482,1195,0.40329999999999994,423,1023,0.41349999999999998,4,16,0.25,1,11,0.090900000000000009,1,11,0.090900000000000009,3,12,0.25,50,122,0.40980000000000005,0,1191,0,0,1019,0,0,16,0,0,11,0,0,11,0,0,12,0,0,122,0,0,1189,0,0,1018,0,0,16,0,0,11,0,0,11,0,0,12,0,0,121,0,0,1189,0,0,1018,0,0,16,0,0,11,0,0,11,0,0,12,0,0,121,0,0,1188,0,0,1017,0,0,16,0,0,11,0,0,11,0,0,12,0,0,121,0,0,1188,0,0,1017,0,0,16,0,0,11,0,0,11,0,0,12,0,0,121,0,239,1178,0.2029,197,1009,0.19519999999999998,4,15,0.26669999999999999,1,11,0.090900000000000009,3,10,0.29999999999999999,3,12,0.25,31,121,0.25619999999999998,0,1168,0,0,1001,0,0,15,0,0,11,0,0,10,0,0,11,0,0,120,0,0,1163,0,0,996,0,0,15,0,0,11,0,0,10,0,0,11,0,0,120,0
29031000033,542,438,541,0.80959999999999999,387,471,0.8217000000000001,2,4,0.5,0,0,,1,2,0.5,2,2,1,46,62,0.7419,215,535,0.40190000000000003,189,466,0.40560000000000002,1,4,0.25,0,0,,1,2,0.5,2,2,1,22,61,0.36070000000000002,0,532,0,0,464,0,0,4,0,0,0,,0,2,0,0,2,0,0,60,0,0,532,0,0,464,0,0,4,0,0,0,,0,2,0,0,2,0,0,60,0,0,532,0,0,464,0,0,4,0,0,0,,0,2,0,0,2,0,0,60,0,0,532,0,0,464,0,0,4,0,0,0,,0,2,0,0,2,0,0,60,0,0,531,0,0,463,0,0,4,0,0,0,,0,2,0,0,2,0,0,60,0,110,524,0.20990000000000003,96,457,0.21010000000000001,1,3,0.33329999999999999,0,0,,0,2,0,2,2,1,11,60,0.18330000000000002,0,522,0,0,456,0,0,3,0,0,0,,0,2,0,0,2,0,0,59,0,0,521,0,0,455,0,0,3,0,0,0,,0,2,0,0,2,0,0,59,0
2903316-001,1243,966,1239,0.77969999999999995,867,1108,0.78249999999999997,8,17,0.47060000000000002,5,10,0.5,0,2,0,1,2,0.5,85,100,0.84999999999999998,436,1218,0.35799999999999998,392,1088,0.36030000000000001,4,17,0.23530000000000001,2,10,0.20000000000000001,0,2,0,0,2,0,38,99,0.38380000000000003,0,1214,0,0,1085,0,0,17,0,0,10,0,0,2,0,0,2,0,0,98,0,0,1212,0,0,1083,0,0,17,0,0,10,0,0,2,0,0,2,0,0,98,0,0,1212,0,0,1083,0,0,17,0,0,10,0,0,2,0,0,2,0,0,98,0,0,1212,0,0,1083,0,0,17,0,0,10,0,0,2,0,0,2,0,0,98,0,0,1211,0,0,1083,0,0,17,0,0,10,0,0,2,0,0,2,0,0,97,0,217,1206,0.1799,199,1080,0.18429999999999999,2,16,0.125,3,10,0.29999999999999999,0,2,0,0,2,0,13,96,0.13540000000000002,0,1194,0,0,1069,0,0,16,0,0,10,0,0,2,0,0,2,0,0,95,0,0,1192,0,0,1068,0,0,16,0,0,9,0,0,2,0,0,2,0,0,95,0
