GEOID,COUNTYFP,VTD,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_21,eth2_14,eth2_61,eth2_12,eth2_35,eth2_38,eth2_85,eth2_33,eth2_32,eth2_55,eth2_66,eth2_29,eth2_59,eth2_unk,g20201103,p20200804,r20200714,s20200707,r20200707,r20200630,s20200623,pp20200310,s20200204,s20200121,s20191105,s20190820,r20190604,r20190521,g20181106,r20180911,p20180807,g20161108,p20160802,pp20160315,g20141104,p20140805,g20121106,p20120807,pp20120207,g20101102,p20100803
29099000028,099,000028,2084,26,131,128,153,286,329,478,361,153,38,1182,459,443,0,0,1796,22,2,14,14,236,1796,2,20,3,6,0,5,2,2,5,1,1,0,0,0,0,0,2,0,0,236,1546,538,0,0,0,0,0,407,0,0,1,0,0,0,1175,0,781,1339,476,722,635,453,1115,343,128,763,347
29099000029,099,000029,300,3,17,24,22,34,40,73,48,30,9,185,40,75,0,0,241,6,0,3,7,43,241,0,6,0,2,1,1,0,0,2,0,0,4,0,0,0,0,0,0,0,43,224,96,0,0,0,0,0,68,0,0,0,0,0,0,183,0,133,202,81,116,108,69,175,45,25,117,54
29099000030,099,000030,1200,7,77,79,88,220,179,244,204,83,19,812,193,195,0,0,1055,16,0,3,5,121,1055,0,16,1,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,121,942,383,0,0,0,0,0,301,0,0,0,0,0,0,765,0,534,846,318,475,435,274,747,226,67,480,232
29099000031,099,000031,764,8,50,52,67,118,100,132,137,74,25,442,157,165,0,0,676,4,8,1,10,65,676,8,4,3,0,0,3,0,1,2,0,0,0,1,0,0,1,0,0,0,65,592,233,0,0,0,0,0,208,0,0,0,0,0,0,438,0,316,500,208,289,260,173,413,128,40,275,133
29099000034,099,000034,4061,40,236,286,371,745,612,780,628,288,75,2207,875,979,0,0,3440,100,6,30,56,429,3440,6,95,13,7,5,9,7,4,8,5,4,3,2,3,2,5,5,0,4,429,3114,985,0,0,0,0,0,933,0,0,3,0,0,0,2356,0,1555,2710,888,1449,1246,676,2259,585,228,1449,609
29099000036,099,000036,473,8,46,54,51,116,79,52,36,24,7,283,52,138,0,0,424,6,0,1,0,42,424,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,366,125,0,0,0,0,0,98,0,0,0,0,0,0,255,0,155,291,99,145,140,83,230,68,25,133,62
29099000037,099,000037,2946,48,204,180,192,444,481,633,452,246,66,1935,548,463,0,0,2571,44,4,13,15,299,2571,4,44,7,10,0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,299,2337,947,0,0,0,0,0,722,0,0,0,0,0,0,1834,0,1278,2005,821,1132,1075,714,1724,563,214,1213,613
29099000038,099,000038,392,8,37,38,45,98,66,56,27,15,2,201,45,146,0,0,323,9,0,3,6,51,323,0,9,3,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,51,293,90,0,0,0,0,0,84,0,0,0,0,0,0,207,0,150,242,96,126,109,60,194,47,29,105,48
29099000039,099,000039,884,10,59,52,57,125,148,174,177,55,27,665,121,98,0,0,752,14,2,4,9,103,752,2,14,0,0,0,1,0,0,1,4,0,5,0,0,0,2,0,0,0,103,728,284,0,0,0,0,0,227,0,0,0,0,0,0,589,0,401,662,241,388,363,250,576,198,84,427,199
29099000040,099,000040,1353,12,87,102,107,191,187,312,210,112,33,780,275,298,0,0,1185,21,0,8,5,134,1185,0,20,0,3,0,2,1,2,2,1,0,0,0,0,0,1,1,0,0,134,995,322,0,0,0,0,0,235,0,0,0,0,0,0,745,0,470,868,320,466,391,241,749,226,83,519,231
29099000043,099,000043,3158,35,223,205,246,537,496,678,486,189,63,1833,586,739,0,0,2718,52,3,11,23,351,2718,3,52,6,4,1,7,2,3,2,1,0,2,1,0,1,0,0,2,0,351,2244,786,0,0,0,0,0,627,0,0,2,0,0,0,1759,0,1174,1993,640,1037,890,536,1643,446,163,1044,427
29099000044,099,000044,4381,68,398,327,340,881,884,737,478,223,45,2950,589,842,0,0,3700,71,14,26,75,495,3700,13,66,15,7,1,10,8,3,16,7,10,4,5,2,1,3,5,0,1,495,3467,1073,0,0,0,0,0,914,0,0,0,0,0,0,2497,0,1509,2854,772,1458,1302,626,2378,632,164,1496,538
29099000045,099,000045,831,6,71,84,92,177,143,144,79,28,7,512,146,173,0,0,675,11,3,11,7,124,675,3,11,0,0,5,1,2,0,2,3,0,2,1,1,0,0,0,0,0,124,675,220,0,0,0,0,1,177,0,0,0,0,0,0,464,0,301,534,141,282,240,125,441,135,24,254,89
29099000047,099,000047,1926,25,113,116,163,400,312,380,262,112,42,1134,382,410,0,0,1667,11,4,8,18,218,1667,4,11,4,4,2,4,0,2,1,0,0,2,0,0,1,2,0,1,0,218,1530,504,0,0,0,0,2,386,0,0,2,0,0,0,1169,0,733,1326,390,678,577,376,1121,332,95,718,295
29099000048,099,000048,3786,55,293,260,279,654,684,658,573,269,61,2476,612,698,0,0,3261,49,3,33,31,409,3261,2,49,16,7,8,9,7,5,2,4,0,0,0,0,0,0,0,0,3,409,2966,1145,0,0,0,0,0,841,0,0,0,0,0,0,2251,0,1630,2584,934,1398,1317,856,2225,638,228,1466,710
29099000050,099,000050,93,2,7,5,8,13,16,19,15,7,1,49,17,27,0,0,81,2,0,0,3,7,81,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,73,34,0,0,0,0,0,14,0,0,0,0,0,0,57,0,31,61,18,43,41,13,57,15,3,33,16
29099000052,099,000052,3673,59,297,223,245,575,648,775,500,282,69,2368,670,635,0,0,3129,73,7,33,21,410,3129,7,69,2,13,3,8,5,2,0,10,0,2,1,3,0,0,4,0,0,410,2920,1077,0,0,0,0,0,815,0,0,0,0,0,0,2238,0,1576,2489,944,1426,1331,771,2156,677,242,1416,694
29099000054,099,000054,3908,39,276,316,345,693,663,742,493,258,83,2264,703,941,0,0,3264,63,6,32,96,447,3264,6,60,25,7,8,8,13,3,40,1,2,1,5,1,1,0,3,1,2,447,3001,973,0,0,0,0,0,850,0,0,0,0,0,0,2238,0,1407,2512,749,1261,1198,648,2126,607,170,1326,506
29099000056,099,000056,1542,15,102,104,127,268,226,312,224,119,44,938,234,370,0,0,1286,45,4,11,21,175,1286,4,44,0,2,0,8,1,2,1,5,5,1,2,0,0,2,1,0,0,175,1237,449,0,0,0,0,0,405,0,0,0,0,0,0,964,0,604,1046,332,565,510,274,911,275,100,594,252
29099000057,099,000057,1004,14,62,67,55,131,166,253,179,60,17,744,135,125,0,0,859,12,3,4,9,117,859,3,12,1,0,0,5,2,1,0,0,0,0,0,0,0,0,0,2,0,117,832,352,0,0,0,0,0,292,0,0,1,0,0,0,684,0,463,713,285,412,384,262,643,161,56,476,209
29099000058,099,000058,2861,38,232,236,258,503,514,490,364,187,39,1662,469,730,0,0,2331,78,10,23,88,331,2331,10,78,16,5,5,18,5,2,25,3,2,0,2,9,1,7,0,1,2,331,2094,603,0,0,0,0,0,539,0,0,0,0,0,0,1542,0,918,1795,468,908,760,383,1471,378,115,876,329
29099000061,099,000061,4164,37,266,297,321,597,605,864,779,318,78,2543,701,920,0,0,3572,67,13,22,45,445,3572,13,67,7,6,4,16,8,1,6,2,2,1,1,0,2,1,0,1,5,445,3198,1150,0,0,0,0,0,990,0,0,3,0,0,0,2463,0,1583,2763,876,1518,1283,835,2383,659,261,1644,717
29099000062,099,000062,1086,12,74,52,59,164,192,263,171,72,26,741,146,199,0,0,934,22,3,6,7,114,934,3,22,4,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,114,822,350,0,0,0,0,0,271,0,0,0,0,0,0,645,0,494,748,306,451,402,265,610,215,74,428,198
29099000063,099,000063,432,6,33,48,47,73,60,83,57,20,5,196,135,101,0,0,383,5,1,2,2,39,383,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,39,273,94,0,0,0,0,0,81,0,0,0,0,0,0,202,0,133,224,67,116,99,64,177,47,18,98,47
29099000064,099,000064,106,2,3,7,4,10,9,21,27,18,5,65,23,18,0,0,90,6,0,0,0,10,90,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,81,32,0,0,0,0,0,31,0,0,0,0,0,0,68,0,51,79,23,40,47,29,62,23,6,49,20
29099000065,099,000065,735,14,59,89,122,142,115,102,64,21,7,206,214,315,0,0,633,12,2,7,6,75,633,2,12,2,2,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,75,445,116,0,0,0,0,0,90,0,0,2,0,0,0,274,0,163,353,84,146,105,62,256,49,24,129,47
29099000068,099,000068,713,8,66,40,39,102,118,158,115,51,16,460,154,99,0,0,625,12,2,1,3,70,625,2,12,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,70,581,231,0,0,0,0,0,175,0,0,0,0,0,0,466,0,337,489,198,302,285,189,441,146,61,319,159
29099000069,099,000069,64,0,7,5,8,14,13,9,3,2,3,30,15,19,0,0,50,5,0,0,0,9,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,15,0,0,0,0,0,12,0,0,0,0,0,0,31,0,24,41,14,17,14,8,29,9,7,19,10
29099000070,099,000070,52,0,2,1,6,6,9,14,9,4,1,34,6,12,0,0,46,0,0,0,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,9,0,0,0,0,0,5,0,0,0,0,0,0,36,0,20,33,12,10,13,10,29,6,0,21,1
29099000071,099,000071,4261,60,322,316,379,756,741,814,558,254,61,2395,901,965,0,0,3557,89,17,34,56,508,3557,16,86,8,12,8,11,10,3,16,1,0,4,0,1,2,6,3,1,2,508,3181,1014,0,0,0,0,0,849,0,0,0,0,0,0,2373,0,1402,2629,753,1318,1214,671,2223,613,214,1388,588
29099000074,099,000074,2227,39,157,130,161,461,377,447,297,140,18,1758,270,199,0,0,1864,46,6,27,24,260,1864,6,44,3,7,10,9,3,1,7,6,2,0,0,0,0,0,2,0,0,260,1873,569,0,0,0,0,0,494,0,0,0,0,2,0,1463,0,830,1616,479,833,773,392,1411,324,106,954,329
29099000075,099,000075,2630,33,182,180,193,488,483,474,380,167,49,1452,413,765,0,0,2222,58,4,25,32,289,2222,4,56,11,7,3,6,9,3,5,2,1,1,2,0,0,1,2,0,2,289,1891,611,0,0,0,0,0,504,0,0,0,0,0,0,1379,0,831,1609,498,823,703,384,1340,396,124,844,315
29099000077,099,000077,1822,19,123,162,183,356,291,342,251,80,15,973,270,579,0,0,1507,43,5,30,29,208,1507,5,43,4,15,3,5,4,3,6,2,2,4,0,0,1,0,0,1,3,208,1343,398,0,0,0,0,0,339,0,0,1,0,0,0,949,0,498,1086,277,504,385,206,853,181,63,497,161
29099000078,099,000078,151,0,9,10,14,28,20,28,30,10,2,98,23,30,0,0,130,3,0,0,4,14,130,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,14,125,61,0,0,0,0,0,33,0,0,0,0,0,0,99,0,71,106,40,61,60,44,84,32,7,59,36
29099000079,099,000079,4085,61,349,326,348,705,817,696,523,215,45,2322,717,1046,0,0,3354,92,31,43,88,477,3354,30,92,24,17,8,7,10,1,27,2,8,4,1,1,3,0,0,0,5,477,3174,1022,0,0,0,0,0,944,0,0,4,0,0,0,2292,0,1271,2591,809,1394,1209,612,2155,659,218,1405,555
29099000080,099,000080,2478,27,175,123,190,388,404,488,439,187,57,1491,522,465,0,0,2208,24,3,2,14,227,2208,3,24,4,1,1,3,0,0,1,0,0,0,0,2,1,3,0,0,0,227,1886,746,0,0,0,0,0,541,0,0,1,0,0,0,1372,0,998,1626,654,834,825,482,1359,421,123,871,380
29099000081,099,000081,1146,22,71,81,80,174,179,222,187,110,20,587,274,285,0,0,1001,15,2,6,9,113,1001,2,15,1,2,0,3,0,2,0,2,1,0,0,0,0,3,0,0,1,113,827,375,0,0,0,0,0,271,0,0,0,0,0,0,640,0,473,726,312,395,412,253,603,225,60,415,168
29099000083,099,000083,1789,18,136,124,113,307,296,391,267,103,34,1023,431,335,0,0,1574,25,1,6,8,175,1574,1,25,0,5,1,3,0,0,0,0,2,0,0,2,0,0,0,0,1,175,1342,528,0,0,0,0,0,430,0,0,0,0,0,0,973,0,747,1180,443,698,614,408,999,310,97,652,313
29099000085,099,000085,1866,19,130,97,130,299,287,374,304,188,38,1225,280,361,0,0,1634,23,3,6,13,187,1634,3,20,4,1,0,5,0,5,0,0,0,1,0,0,0,1,3,0,2,187,1460,645,0,0,0,0,1,483,0,0,0,0,0,0,1109,0,838,1239,543,705,725,437,1067,390,139,740,357
29099000086,099,000086,1930,27,127,126,123,247,350,454,336,110,30,1179,369,382,0,0,1717,23,0,5,20,165,1717,0,22,12,2,1,2,0,1,5,0,0,1,0,0,0,0,1,0,0,165,1518,620,0,0,0,0,0,464,0,0,0,0,0,0,1143,0,857,1292,496,704,687,477,1119,396,109,760,395
29099000087,099,000087,3131,42,223,205,247,513,517,626,440,236,82,1733,627,771,0,0,2707,43,3,26,53,299,2707,3,42,11,5,3,10,6,6,4,2,6,6,4,0,3,0,1,2,5,299,2415,879,0,0,0,0,0,723,0,0,1,0,0,0,1866,0,1224,2071,719,1126,994,588,1789,460,160,1134,458
2909913-107,099,13-107,879,13,68,70,81,174,122,135,118,66,31,532,165,182,0,0,764,12,2,7,6,88,764,2,12,3,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,88,678,246,0,0,0,0,0,224,0,0,0,0,0,0,511,0,332,577,229,340,303,178,491,158,50,336,204
2909916-088,099,16-088,171,0,13,19,13,25,25,46,15,12,3,104,27,40,0,0,155,3,0,2,0,11,155,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,110,34,0,0,0,0,0,29,0,0,0,0,0,0,86,0,64,96,32,48,54,36,88,21,10,55,24
2909916-089,099,16-089,706,4,50,53,62,106,101,133,127,64,6,373,158,175,0,0,619,11,1,2,9,64,619,1,11,1,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,64,524,205,0,0,0,0,0,189,0,0,0,0,0,0,417,0,264,446,194,260,222,157,387,134,45,272,116
2909916-090,099,16-090,3634,33,226,280,279,607,522,764,598,265,60,2167,526,941,0,0,3120,67,5,13,40,389,3120,5,67,14,2,4,10,1,0,4,3,0,3,0,0,1,2,0,3,0,389,2767,992,0,0,0,0,0,866,0,0,3,0,0,0,2138,0,1340,2350,731,1264,1041,655,2001,530,191,1279,503
2909916-091,099,16-091,2509,26,156,161,209,421,426,495,382,179,54,1492,442,575,0,0,2180,48,6,16,32,227,2180,6,47,13,3,1,6,2,5,9,1,0,3,0,0,0,0,1,0,0,227,1826,620,0,0,0,0,0,564,0,0,0,0,0,0,1338,0,902,1546,508,810,722,445,1276,370,155,860,386
2909916-092,099,16-092,53,0,1,4,6,6,7,11,6,7,5,33,8,12,0,0,45,1,0,0,0,7,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,17,0,0,0,0,0,7,0,0,0,0,0,0,24,0,18,32,11,17,14,4,26,6,1,22,13
2909916-093,099,16-093,2393,24,174,141,163,411,415,484,384,155,42,1578,283,532,0,0,2054,43,4,19,8,265,2054,4,43,3,4,2,5,5,8,0,0,0,0,0,0,0,0,0,0,0,265,1865,635,0,0,0,0,0,527,0,0,0,0,0,0,1403,0,961,1579,556,865,815,445,1375,384,139,911,390
2909916-094,099,16-094,713,7,57,61,36,116,108,124,119,51,34,312,189,212,0,0,655,5,1,1,2,49,655,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,518,229,0,0,0,0,0,179,0,0,0,0,0,0,394,0,275,449,188,256,248,140,381,148,44,241,127
2909916-095,099,16-095,1026,17,92,103,92,184,150,159,139,75,15,400,310,316,0,0,896,12,15,4,6,93,896,15,12,4,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,0,93,725,301,0,0,0,0,0,246,0,0,0,0,0,0,541,0,389,593,242,352,349,211,489,148,65,307,164
2909916-096,099,16-096,1435,17,101,93,96,228,262,276,235,103,24,859,287,289,0,0,1228,10,3,13,12,169,1228,3,10,1,4,4,2,1,3,6,1,1,0,1,0,0,1,0,0,0,169,1098,443,0,0,0,0,0,375,0,0,0,0,0,0,877,0,597,969,373,562,536,324,837,310,98,600,262
2909916-097,099,16-097,2709,33,194,176,207,468,468,552,373,190,48,1903,339,467,0,0,2283,52,4,16,27,327,2283,4,49,4,3,5,1,3,3,2,0,5,0,6,1,1,4,3,1,0,327,2139,712,0,0,0,0,1,629,0,0,1,0,0,0,1655,0,1006,1833,587,953,908,518,1580,407,160,1016,431
2909916-098,099,16-098,1717,16,134,100,140,272,242,356,290,125,41,1096,265,356,0,0,1457,37,0,17,25,181,1457,0,37,3,2,6,8,2,2,5,4,0,2,5,0,1,0,0,0,0,181,1403,516,0,0,0,0,0,454,0,0,0,0,0,0,1066,0,696,1194,387,655,628,366,1037,355,128,690,306
2909916-099,099,16-099,393,6,42,32,40,59,53,65,52,33,11,178,107,108,0,0,357,8,0,1,2,25,357,0,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,278,113,0,0,0,0,0,93,0,0,0,0,0,0,201,0,142,243,77,129,107,71,203,65,20,123,65
2909916-100,099,16-100,666,9,42,61,89,169,76,96,65,44,15,318,142,206,0,0,585,18,1,1,2,59,585,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,502,160,0,0,0,0,0,116,0,0,0,0,0,0,357,0,242,401,129,191,172,99,328,78,29,177,111
2909916-102,099,16-102,2127,35,184,127,173,399,420,292,262,170,65,1325,396,406,0,0,1865,38,12,15,12,185,1865,12,38,4,8,0,6,1,3,2,2,0,0,0,0,0,0,0,0,0,185,1688,652,0,0,0,0,0,504,0,0,2,0,0,0,1326,0,910,1488,603,849,848,480,1264,389,128,880,425
2909916-103,099,16-103,1600,20,96,133,154,262,203,270,246,162,54,704,430,466,0,0,1352,20,66,5,10,147,1352,66,18,5,3,1,3,0,1,2,0,0,0,0,0,0,0,2,0,0,147,1137,421,0,0,0,0,0,384,0,0,0,0,0,0,859,0,551,983,381,559,495,307,866,284,115,557,271
2909916-104,099,16-104,10,0,0,0,1,2,2,2,2,1,0,6,1,3,0,0,8,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,1,1,4,1,7,0,0,2,2
2909916-105,099,16-105,2128,20,154,173,197,356,280,389,339,145,75,1029,437,662,0,0,1869,38,6,9,8,198,1869,6,37,3,0,3,2,2,0,1,2,0,0,1,0,0,0,1,0,0,198,1533,556,0,0,0,0,0,486,0,0,0,0,0,0,1110,0,725,1331,507,732,627,377,1074,347,130,710,364
2909916-106,099,16-106,834,8,66,66,81,150,115,143,115,68,21,402,198,234,0,0,723,13,9,8,5,76,723,9,13,1,0,1,1,4,2,1,1,0,0,0,1,0,0,0,0,0,76,618,208,0,0,0,0,0,203,0,0,0,0,0,0,441,0,302,499,177,275,249,146,437,129,47,269,137
2909916-107,099,16-107,595,3,36,55,42,100,85,126,84,48,16,324,113,158,0,0,535,5,0,3,9,43,535,0,4,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43,441,175,0,0,0,0,0,148,0,0,0,0,0,0,353,0,268,406,171,230,206,129,356,113,39,242,137
2909916-108,099,16-108,1750,36,135,150,205,414,323,226,173,70,18,1159,186,405,0,0,1520,40,3,10,19,158,1520,3,38,2,7,0,1,1,1,5,1,0,3,0,3,0,2,2,0,0,158,1389,418,0,0,0,0,0,320,0,0,0,0,0,0,922,0,641,1107,358,563,461,243,853,211,76,508,218
2909916-109,099,16-109,514,4,35,30,29,63,60,107,91,50,45,306,108,100,0,0,436,2,4,2,2,68,436,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,68,394,148,0,0,0,0,0,143,0,0,0,0,0,0,287,0,173,335,133,178,186,115,294,88,46,209,112
2909916-110,099,16-110,840,17,71,76,58,144,135,135,113,75,16,370,247,223,0,0,735,15,2,2,6,80,735,2,14,1,1,0,4,0,1,0,0,0,1,0,0,0,0,1,0,0,80,565,222,0,0,0,0,0,186,0,0,0,0,0,0,443,0,320,502,216,303,258,165,414,152,57,286,155
2909916-111,099,16-111,780,7,68,79,79,159,120,100,98,55,14,285,191,304,0,0,703,8,0,2,4,63,703,0,8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,63,521,172,0,0,0,0,0,163,0,0,0,0,0,0,378,0,263,446,169,212,197,119,352,93,42,199,112
2909916-112,099,16-112,1190,14,81,90,99,187,183,258,192,70,16,811,139,240,0,0,1018,15,1,5,16,135,1018,1,14,5,0,2,3,1,2,0,0,0,5,0,0,0,2,1,0,1,135,927,319,0,0,0,0,0,263,0,0,0,0,0,0,696,0,445,818,336,409,395,207,654,175,63,449,187
2909916-115,099,16-115,449,10,37,37,28,64,69,62,73,43,24,198,125,126,0,0,403,7,0,3,2,34,403,0,7,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,34,305,120,0,0,0,0,0,104,0,0,0,0,0,0,218,0,150,272,109,140,153,100,231,93,42,138,84
29101000002,101,000002,2943,51,338,388,325,535,388,460,280,132,45,1128,940,875,0,0,2395,151,55,28,32,282,2395,55,149,4,4,7,11,2,9,0,5,0,1,3,4,0,0,2,2,2,282,1984,661,0,0,0,0,0,544,0,0,0,0,0,0,1268,0,640,1492,495,752,720,446,1209,367,93,808,394
29101000003,101,000003,384,6,32,18,23,79,62,69,57,32,6,246,76,62,0,0,354,4,4,0,0,22,354,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,309,118,0,0,0,0,0,74,0,0,1,0,0,0,212,0,126,265,73,123,139,104,241,92,19,168,72
29101000004,101,000004,1099,13,78,89,93,184,152,232,148,78,32,678,165,256,0,0,956,32,3,11,11,86,956,3,32,4,5,4,0,0,2,1,0,0,3,2,0,0,0,0,0,1,86,847,319,0,0,0,0,0,219,0,0,0,0,0,0,638,0,319,719,267,375,437,338,620,212,47,452,232
29101000005,101,000005,3827,42,223,216,257,536,648,895,636,302,71,2692,361,774,0,0,3423,55,6,18,33,292,3423,6,53,12,8,1,6,0,2,1,5,0,0,7,2,1,2,2,0,1,292,3004,1002,0,0,0,0,0,733,0,0,1,2,0,0,2266,0,1269,2540,716,1301,1193,789,2278,680,183,1564,708
29101000006,101,000006,1287,18,90,95,90,170,226,260,179,130,29,692,302,293,0,0,1163,11,3,9,5,96,1163,3,11,2,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,96,929,407,0,0,0,0,0,262,0,0,0,0,0,0,697,0,427,813,307,422,529,372,736,254,64,572,281
29101000007,101,000007,760,3,45,58,62,115,127,150,122,53,24,469,145,146,0,0,681,6,3,2,0,68,681,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,575,206,0,0,0,0,0,121,0,0,0,0,0,0,429,0,248,526,172,255,214,177,471,176,42,336,159
29101000008,101,000008,451,4,31,27,31,65,72,84,85,32,20,287,82,82,0,0,396,1,14,1,0,39,396,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,347,147,0,0,0,0,0,84,0,0,0,0,0,0,287,0,142,305,112,156,201,152,289,113,16,231,86
29101000009,101,000009,3269,45,281,271,325,573,464,457,433,274,141,1605,671,993,0,0,2797,94,29,51,40,258,2797,28,94,15,11,14,9,10,8,0,3,0,3,1,2,0,4,0,3,0,258,2432,913,0,0,0,0,0,744,0,0,0,0,0,0,1760,0,961,1945,745,1034,1100,820,1652,645,154,1197,660
29101000010,101,000010,1922,23,254,213,197,341,255,260,225,111,43,725,522,675,0,0,1643,52,44,22,4,157,1643,44,50,3,7,8,0,4,2,0,0,0,0,0,0,0,0,2,0,1,157,1274,482,0,0,0,0,0,422,0,0,2,0,0,0,908,0,507,997,347,541,523,391,876,322,78,579,321
29101000011,101,000011,2889,44,350,290,263,457,459,449,338,182,57,1369,803,717,0,0,2433,94,31,33,20,278,2433,31,92,7,11,11,6,1,6,1,3,0,0,0,0,0,0,2,2,2,278,2181,857,0,0,0,0,0,717,0,0,2,0,0,0,1582,0,880,1722,638,929,957,753,1422,617,120,1037,552
29101000012,101,000012,1110,19,77,65,75,173,178,228,153,107,35,702,208,200,0,0,994,15,1,10,8,82,994,1,15,1,1,5,1,0,3,1,0,2,0,0,1,0,0,0,0,0,82,879,362,0,0,0,0,0,224,0,0,0,0,0,0,681,0,397,769,304,384,449,353,686,359,55,531,299
29101000013,101,000013,1873,31,326,278,214,281,195,225,176,94,52,573,748,552,0,0,1583,57,36,15,25,157,1583,33,56,12,4,2,7,2,5,0,2,0,2,1,0,0,2,1,0,0,157,1252,467,0,0,0,0,0,456,0,0,1,0,0,0,857,0,463,931,338,458,495,386,746,289,49,524,287
29101000014,101,000014,1983,35,338,257,194,282,224,272,211,117,53,799,587,597,0,0,1688,62,51,12,20,150,1688,49,62,10,3,3,4,1,1,1,3,0,1,1,1,1,0,0,0,0,150,1373,556,0,0,0,0,0,484,0,0,0,0,0,0,1018,0,549,1071,404,589,638,525,913,367,86,647,365
29101000015,101,000015,738,11,55,57,41,110,115,144,122,61,21,395,169,174,0,0,675,9,4,2,2,46,675,4,8,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,46,592,230,0,0,0,0,0,138,0,0,1,0,0,0,458,0,245,500,185,240,271,217,451,172,34,324,158
29101000016,101,000016,850,10,43,65,64,144,128,165,134,68,28,544,99,207,0,0,755,12,3,2,3,75,755,3,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,661,258,0,0,0,0,0,151,0,0,1,0,0,0,507,0,271,578,184,281,317,232,510,220,48,381,199
29101000017,101,000017,1239,18,95,79,86,177,213,249,170,119,33,888,125,226,0,0,1121,17,3,4,3,91,1121,2,17,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,91,993,402,0,0,0,0,0,271,0,0,0,0,0,0,757,0,427,863,323,425,496,389,737,303,58,546,281
29101000018,101,000018,1042,13,71,67,78,205,143,224,137,73,31,541,213,288,0,0,938,19,7,2,1,75,938,7,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,757,280,0,0,0,0,0,164,0,0,1,0,0,0,593,0,321,674,198,350,328,223,586,196,64,397,201
29101000019,101,000019,1062,16,80,78,66,176,169,203,163,84,27,514,261,287,0,0,963,14,2,5,6,72,963,2,12,2,2,3,0,0,0,1,0,2,0,0,0,0,0,2,0,0,72,752,342,0,0,0,0,0,240,0,0,1,0,0,0,596,0,327,669,223,353,338,238,574,250,65,396,217
29101000020,101,000020,368,5,26,25,25,58,61,69,68,25,6,245,74,49,0,0,329,6,0,0,4,29,329,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,290,116,0,0,0,0,0,59,0,0,0,0,0,0,223,0,112,255,83,117,152,122,227,77,20,162,78
29101000021,101,000021,1069,9,71,66,78,162,163,252,146,98,24,609,221,239,0,0,956,14,2,5,7,85,956,2,14,1,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,85,823,261,0,0,0,0,0,179,0,0,0,0,0,0,582,0,323,687,218,337,327,247,631,205,58,445,215
